header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Cereslaan 101,1402 LJ Bussum        ,https://www.funda.nl/en/koop/bussum/huis-42651927-cereslaan-101/?navigateSource=resultlist,20220129_155427,"€ 369,000 kosten koper","€ 5,348    The asking price per m² (€ 369,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1931,Gable roof covered with roof tiles,Living area69 m²Other space inside the building7 m²External storage space6 m²,69 m²,7 m²,6 m²,96 m²,242 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Toilet,2 stories and a basement,"Outdoor awning, mechanical ventilation and TV via cable",D        What does this mean?,Roof insulation and double glazing,CH boiler and fireplace,CH boiler,96 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"27 m² (10 meter deep and 2,7 meter broad)",Located at the south accessible via the rear,Detached wooden storage,Resident's parking permits,no
