header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
De Haspel 12,5571 RR Bergeijk        ,https://www.funda.nl/en/koop/bergeijk/huis-88972983-de-haspel-12/?navigateSource=resultlist,20220129_040553,"€ 550,000 kosten koper","€ 3,459    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (159 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1981,Disabled access friendly and accessible for seniors,With carpets and curtains,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area159 m²Other space inside the building3 m²Exterior space attached to the building23 m²External storage space17 m²,159 m²,3 m²,23 m²,17 m²,390 m²,575 m³,6 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,2 toilets,3 stories,"Optical fibre, mechanical ventilation and sliding door",C        What does this mean?,Double glazing and completely insulated,"CH boiler, gas heater and partial floor heating",CH boiler,"Vaillant (gas-fired combination boiler from 2004, in ownership)",390 m²,Full ownership,Alongside a quiet road and In wooded surroundings,Back garden,208 m² (16 meter deep and 13 meter broad),Located at the northwest accessible via the rear,Detached brick garage,1 car,"Electrical door, electricity and heating",Roof insulation,Parking on private property and public parking,no
