header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Koningin Julianalaan 97,3832 BC Leusden        ,https://www.funda.nl/en/koop/leusden/huis-42650784-koningin-julianalaan-97/?navigateSource=resultlist,20220129_101043,"€ 375,000 kosten koper","€ 4,573    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1965,Gable roof covered with roof tiles,Living area82 m²Other space inside the building21 m²External storage space9 m²,82 m²,21 m²,9 m²,220 m²,360 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,Passive ventilation system and TV via cable,F        What does this mean?,Insulated walls,CH boiler,CH boiler,"Remeha (2011, in ownership)",220 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",80 m² (10 meter deep and 8 meter broad),Detached brick storage,Electricity,No insulation,Public parking,no
