header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Provisional energy label,Building type,Year of construction,error
Leerdamhof 294,1108 CA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-87746787-leerdamhof-294/?navigateSource=resultlist,20220130_183558,"€ 350,000 kosten koper","€ 4,930    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Apartment with shared street entrance (apartment),71 m² residential surface area,2 rooms (1 bedroom),206 m³,B        What does this mean?,Resale property,1980,no
