header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Plasoord 27,3054 LJ Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42680992-plasoord-27/?navigateSource=resultlist,20220125_234711,"€ 2,350,000 kosten koper","€ 10,444    The asking price per m² (€ 2,350,000) is calculated by dividing the asking price of the home by the living area (225 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,"Villa, double house",Resale property,1928,Gable roof covered with roof tiles,Living area225 m²Exterior space attached to the building30 m²,225 m²,30 m²,340 m²,750 m³,6 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,2 showers and toilet,"2 stories, a/an attic and a basement","Air conditioning, alarm installation, outdoor awning, <{cctv}>, skylight, mechanical ventilation, passive ventilation system, flue and TV via cable",C        What does this mean?,Completely insulated,CH boiler,CH boiler and water heater,"Nefit HR (gas-fired combination boiler from 2012, in ownership)",340 m²,Full ownership,Back garden and front garden,180 m² (18 meter deep and 10 meter broad),Located at the northeast,Built-in,"Electricity, heating and running water",Parking place,Paid parking and parking on private property,no
