header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Commissaris De Quaylaan 27,5224 CR Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42657861-commissaris-de-quaylaan-27/?navigateSource=resultlist,20220201_113535,"€ 475,000 kosten koper","€ 2,827    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (168 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1972,Gable roof covered with asphalt roofing and roof tiles,Living area168 m²Exterior space attached to the building3 m²External storage space21 m²,168 m²,3 m²,21 m²,312 m²,550 m³,6 rooms (5 bedrooms),2 separate toilets,3 stories,TV via cable,D        What does this mean?,Double glazing and insulated walls,CH boiler and fireplace,CH boiler,"Remeha (gas-fired combination boiler from 2014, in ownership)",312 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"88 m² (12,5 meter deep and 7 meter broad)",Located at the northwest accessible via the rear,Balcony present,Detached brick garage,1 car,Electricity,Parking on private property and public parking,no
