header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Dirk Zweepstraat 2,6464 GE Kerkrade        ,https://www.funda.nl/en/koop/kerkrade/huis-42548952-dirk-zweepstraat-2/?navigateSource=resultlist,20220129_025122,"€ 545,000 kosten koper","€ 2,868    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 545,000) is calculated by dividing the asking price of the home by the living area (190 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,2000,Combination roof covered with roof tiles,Living area190 m²Other space inside the building140 m²Exterior space attached to the building5 m²External storage space9 m²,190 m²,140 m²,5 m²,9 m²,680 m²,780 m³,11 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Sauna and toilet,3 stories and a basement,"Air conditioning, alarm installation, mechanical ventilation, flue, sauna, sliding door and TV via cable",B        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation","CH boiler, gas heater and complete floor heating",CH boiler,"Nefit (gas-fired combination boiler from 2000, in ownership)",680 m²,Full ownership,In wooded surroundings and in residential district,Back garden and front garden,Detached wooden storage,Attached brick garage,2 cars,Parking on private property,no
