header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Goudenregenstraat 3,5213 HM Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42681800-goudenregenstraat-3/?navigateSource=resultlist,20220201_113012,"€ 749,000 kosten koper","€ 4,895    The asking price per m² (€ 749,000) is calculated by dividing the asking price of the home by the living area (153 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1949,Double occupancy possible,Pyramid hip roof covered with roof tiles,Living area153 m²Other space inside the building10 m²Exterior space attached to the building7 m²,153 m²,10 m²,7 m²,280 m²,627 m³,6 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,"Bath, shower and toilet",4 stories,"Air conditioning, outdoor awning, skylight, mechanical ventilation, passive ventilation system, flue and TV via cable",D        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2017, to rent)",280 m²,Full ownership,"Alongside park, alongside a quiet road, sheltered location and in residential district",Back garden and front garden,"122 m² (13,5 meter deep and 9 meter broad)",Located at the west accessible via the rear,Detached brick storage,"Electricity, heating and running water",Completely insulated,Parking on private property and public parking,no
