header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lijnbaan 164,2512 VD Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42669689-lijnbaan-164/?navigateSource=resultlist,20220131_231707,"€ 275,000 kosten koper","€ 4,231    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (65 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Available,Available in consultation,€ 138.00 per month,Apartment with shared street entrance,Resale property,1934,Living area65 m²Exterior space attached to the building4 m²External storage space2 m²,65 m²,4 m²,2 m²,200 m³,3 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,TV via cable,C        What does this mean?,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2006, in ownership)",Municipal long-term lease,"€ 89,34 per year",In center and unobstructed surrounding view,Balcony present,Storage box,Resident's parking permits,Yes,Yes,Yes (€ 138.00 per month),Yes,Yes,Yes,no
