header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sloterkade 85 2,1058 HJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42677050-sloterkade-85-2/?navigateSource=resultlist,20220130_202523,"€ 545,000 kosten koper","€ 7,899    The asking price per m² (€ 545,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 80.00 per month,Upstairs apartment (apartment),Resale property,1900,Living area69 m²Exterior space attached to the building7 m²,69 m²,7 m²,221 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath and shower,1 story,3rd floor,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2014, in ownership)",Municipal long-term lease (end date of long-term lease:  30-04-2053),Paid until 30-04-2053,"On navigable waterway, in residential district and unobstructed surrounding view",Balcony present,Public parking,Yes,Yes,Yes (€ 80.00 per month),Yes,Yes,Yes,no
