header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Location,Garden,Back garden,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
1e Sweelinckstraat 17 e,2517 GA Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88999420-1e-sweelinckstraat-17-e/?navigateSource=resultlist,20220131_204722,"€ 375,000 kosten koper","€ 4,630    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,€ 159.43 per month,Ground-floor apartment (apartment),Resale property,1913,Protected townscape or village view (permit needed for alterations),Combination roof covered with asphalt roofing and slate,Living area81 m²Exterior space attached to the building5 m²,81 m²,5 m²,369 m³,3 rooms (2 bedrooms),1 bathroom,Bath and shower,1 story,Ground floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,Remeha (gas-fired combination boiler),Alongside a quiet road,Back garden,"7 m² (2 meter deep and 3,3 meter broad)",Yes,Yes,Yes (€ 159.43 per month),Yes,Yes,Yes,no
