header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Populierweg 108,6222 CS Maastricht        ,https://www.funda.nl/en/koop/maastricht/huis-42695401-populierweg-108/?navigateSource=resultlist,20220128_064549,"€ 375,000 kosten koper","€ 2,259    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (166 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,"Single-family home, semi-detached residential property (official/company house or apartment)",Resale property,1956,Gable roof covered with roof tiles,Living area166 m²Other space inside the building44 m²Exterior space attached to the building27 m²,166 m²,44 m²,27 m²,200 m²,525 m³,7 rooms (2 bedrooms),1 bathroom and 2 separate toilets,2 stories,Air conditioning,C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"HR combi ketel Nefit (gas-fired combination boiler from 2009, in ownership)",200 m²,Full ownership,Alongside a quiet road and in residential district,Sun terrace,"20 m² (6,5 meter deep and 3,2 meter broad)",Located at the northeast,Roof terrace present,Built-in,1 car,"Electricity, heating and running water",Public parking,no
