header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hermanus Coenradistraat 10 -II,1063 XS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42652806-hermanus-coenradistraat-10-ii/?navigateSource=resultlist,20220130_203024,"€ 275,000 kosten koper","€ 5,612    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (49 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 111 per month,5 weeks,Sold under reservation,Available in consultation,Residential property with shared street entrance (apartment),Resale property,1953,Gable roof covered with roof tiles,Living area49 m²Exterior space attached to the building6 m²External storage space3 m²,49 m²,6 m²,3 m²,160 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,Passive ventilation system and TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-10-2054),Paid until 31-10-2054,"Alongside park, alongside a quiet road and in residential district",Balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
