header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Grote Belt 360,2133 GL Hoofddorp        ,https://www.funda.nl/en/koop/hoofddorp/appartement-88039403-grote-belt-360/?navigateSource=resultlist,20220129_101628,"€ 260,000 kosten koper","€ 5,000    The asking price per m² (€ 260,000) is calculated by dividing the asking price of the home by the living area (52 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 35 per month,3 weeks,Available,Available in consultation,€ 34.96 per month,Upstairs apartment (apartment),Resale property,1981,Living area52 m²Exterior space attached to the building4 m²External storage space5 m²,52 m²,4 m²,5 m²,172 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,1st floor,"Skylight, passive ventilation system and TV via cable",B        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2000, in ownership)",Full ownership,Alongside a quiet road and in residential district,Storage box,Electricity,No insulation,Public parking,Yes,Yes,No,Yes,Yes,Yes,no
