header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Specific,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Graaf Florisstraat 27 Hs,1091 TE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42681366-graaf-florisstraat-27-hs/?navigateSource=resultlist,20220130_233655,"€ 460,000 kosten koper","€ 8,364    The asking price per m² (€ 460,000) is calculated by dividing the asking price of the home by the living area (55 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available immediately,€ 70.00 per month,Ground-floor apartment (apartment),Resale property,1906-1930,With carpets and curtains,Flat roof covered with asphalt roofing,Living area55 m²,55 m²,219 m³,3 rooms (2 bedrooms),1 bathroom,Bath and shower,1 story,Ground floor,"Air conditioning, mechanical ventilation, sliding door and TV via cable",D        What does this mean?,Double glazing,CH boiler,CH boiler,"Valliant HR Solide (gas-fired combination boiler from 2006, in ownership)",Full ownership,Alongside a quiet road and in center,Back garden,"10 m² (4,22 meter deep and 2,42 meter broad)",Located at the northwest,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 70.00 per month),Yes,No,Yes,no
