header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Grootzeilhof 82,1034 MA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42571925-grootzeilhof-82/?navigateSource=resultlist,20220130_221644,"€ 285,000 kosten koper","€ 3,851    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 341,300 per month",3 months,Sold under reservation,Available in consultation,€ 105.44 per month,Ground-floor apartment (apartment),Resale property,1975,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area74 m²Exterior space attached to the building6 m²External storage space5 m²,74 m²,6 m²,5 m²,200 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,Mechanical ventilation,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2010, in ownership)",Municipal long-term lease (end date of long-term lease:  31-12-2053),Paid until 31-12-2053,"Alongside a quiet road, sheltered location and in residential district",Built-in,No insulation,Public parking,Yes,Yes,Yes (€ 105.44 per month),Yes,Yes,Yes,no
