header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Halterstraat 10 E,7201 MX Zutphen        ,https://www.funda.nl/en/koop/zutphen/appartement-42681826-halterstraat-10-e/?navigateSource=resultlist,20220129_093538,"€ 210,000 kosten koper","€ 2,917    The asking price per m² (€ 210,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,€ 78.00 per month,Upstairs apartment,Resale property,2009,Protected townscape or village view (permit needed for alterations) and partly furnished with carpets and curtains,Flat roof,Living area72 m²,72 m²,247 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,Air conditioning and TV via cable,G        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2011, in ownership)",Full ownership,In center,Resident's parking permits,Yes,Yes,Yes (€ 78.00 per month),No,No,Yes,no
