header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Kapelaan J.A. Heerenstr 20,5683 EE Best        ,https://www.funda.nl/en/koop/best/huis-42437167-kapelaan-ja-heerenstr-20/?navigateSource=resultlist,20220128_042724,"€ 250,000 kosten koper","€ 1,852    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1963,Gable roof covered with roof tiles,Living area135 m²External storage space9 m²,135 m²,9 m²,135 m²,421 m³,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Outdoor awning, optical fibre, flue, sliding door and TV via cable",E        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit Proline (gas-fired combination boiler from 2020, in ownership)",135 m²,Full ownership,"Alongside a quiet road, in center and in residential district",Back garden and front garden,"44 m² (8 meter deep and 5,5 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,Electricity,No insulation,Public parking,no
