header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities,Type of parking facilities,error
Burgemeester Schooklaan 5,1217 LX Hilversum        ,https://www.funda.nl/en/koop/hilversum/huis-42682605-burgemeester-schooklaan-5/?navigateSource=resultlist,20220128_015045,"€ 2,450,000 kosten koper","€ 7,424    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 2,450,000) is calculated by dividing the asking price of the home by the living area (330 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",Today,Available,Available in consultation,"Villa, detached residential property",Resale property,1903,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Combination roof covered with roof tiles,Living area330 m²Other space inside the building11 m²External storage space44 m²,330 m²,11 m²,44 m²,743 m²,"1,388 m³",10 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,"2 baths, 2 showers and toilet",3 stories and a basement,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation","CH boiler, gas heater, fireplace and partial floor heating",CH boiler,"Nefit Topline Aquapower HRC 45 (gas-fired combination boiler from 2009, in ownership)",743 m²,Full ownership,"Alongside a quiet road, sheltered location, In wooded surroundings and in residential district","Back garden, front garden and side garden","207 m² (11,5 meter deep and 18 meter broad)",Located at the west accessible via the rear,Balcony present,Detached brick garage,2 cars,Electricity,Parking on private property,no
