header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Admiraal Helfrichstraat 54,9801 GH Zuidhorn        ,https://www.funda.nl/en/koop/zuidhorn/huis-42547994-admiraal-helfrichstraat-54/?navigateSource=resultlist,20220129_201119,"€ 379,000 kosten koper","€ 2,005    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 379,000) is calculated by dividing the asking price of the home by the living area (189 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, double house (split-level residence)",Resale property,1976,Partly furnished with carpets and curtains,Combination roof covered with roof tiles,Living area189 m²Other space inside the building27 m²Exterior space attached to the building16 m²,189 m²,27 m²,16 m²,428 m²,804 m³,7 rooms (6 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Alarm installation, skylight, optical fibre, passive ventilation system, flue, sliding door, TV via cable and solar panels",C        What does this mean?,Double glazing,CH boiler and fireplace,CH boiler,"Nefit HR combi-ketel (gas-fired combination boiler from 2016, in ownership)",428 m²,Full ownership,"Alongside park, alongside a quiet road, sheltered location and in residential district","Back garden, front garden and sun terrace","179 m² (17 meter deep and 10,5 meter broad)",Located at the south,Built-in and parking place,1 car,"Loft, electricity, heating and running water",Parking on private property and public parking,no
