header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Grubbehoeve 17,1103 GG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88991186-grubbehoeve-17/?navigateSource=resultlist,20220130_225330,"€ 325,000 kosten koper","€ 2,539    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,Maisonnette (apartment),Resale property,1970,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area128 m²Exterior space attached to the building9 m²,128 m²,9 m²,393 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,1st floor,TV via cable,A        What does this mean?,Double glazing,District heating,Central facility,Municipal long-term lease,Paid until 31-03-2054,"Alongside park, alongside a quiet road and in residential district",Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
