header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Shed / storage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pleinweg 71 a,3081 JE Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42680668-pleinweg-71-a/?navigateSource=resultlist,20220128_011908,"€ 200,000 kosten koper","€ 3,279    The asking price per m² (€ 200,000) is calculated by dividing the asking price of the home by the living area (61 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 60.00 per month,Ground-floor apartment (apartment),Resale property,1938,Flat roof covered with asphalt roofing,Living area61 m²Exterior space attached to the building3 m²External storage space3 m²,61 m²,3 m²,3 m²,190 m³,2 rooms (1 bedroom),1 separate toilet,1 story,Ground floor,TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas ( combination boiler from 2020, to rent)",Full ownership,Alongside busy road and in residential district,Back garden,"40 m² (6,8 meter deep and 5,85 meter broad)",Detached wooden storage,Double glazing,Paid parking,Yes,Yes,Yes (€ 60.00 per month),Yes,Yes,Yes,no
