header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Spanjaardslaan 126,8917 AX Leeuwarden        ,https://www.funda.nl/en/koop/leeuwarden/huis-42658007-spanjaardslaan-126/?navigateSource=resultlist,20220129_041152,"€ 650,000 kosten koper","€ 2,982    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (218 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Under offer,Available immediately,"Desirable residence/villa, detached residential property",Resale property,1928,Monumental building,Gable roof covered with roof tiles,Living area218 m²Other space inside the building20 m²Exterior space attached to the building16 m²External storage space3 m²,218 m²,20 m²,16 m²,3 m²,325 m²,858 m³,7 rooms (6 bedrooms),2 bathrooms and 2 separate toilets,"Bath, 2 showers and toilet",3 stories and a attic,"Passive ventilation system, sliding door and TV via cable",G        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Itho (gas-fired combination boiler from 2005, in ownership)",325 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"143 m² (19 meter deep and 7,5 meter broad)",Located at the southwest accessible via the rear,Balcony present,Detached wooden storage,Electricity,No insulation,Public parking and resident's parking permits,no
