header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Insulation.1,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Bannerschulte 28,9481 HS Vries        ,https://www.funda.nl/en/koop/vries/huis-42679558-bannerschulte-28/?navigateSource=resultlist,20220129_044914,"€ 295,000 kosten koper","€ 2,398    The asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, double house",Resale property,1981,Gable roof covered with roof tiles,Living area123 m²Other space inside the building19 m²Exterior space attached to the building17 m²External storage space1 m²,123 m²,19 m²,17 m²,1 m²,239 m²,533 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Skylight and optical fibre,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Remeha Tzerra (gas-fired combination boiler from 2017, in ownership)",239 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Back garden,"102 m² (12 meter deep and 8,5 meter broad)",Located at the northwest accessible via the rear,Detached wooden storage,No insulation,Attached brick garage,1 car,Electricity,Parking on private property and public parking,no
