header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Mondlanestraat 14,2807 RJ Gouda        ,https://www.funda.nl/en/koop/gouda/huis-88905873-mondlanestraat-14/?navigateSource=resultlist,20220129_011222,"€ 375,000 kosten koper","€ 3,750    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1992,Gable roof covered with roof tiles,Living area100 m²Other space inside the building6 m²Exterior space attached to the building2 m²External storage space3 m²,100 m²,6 m²,2 m²,3 m²,169 m²,368 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Outdoor awning, skylight, mechanical ventilation, passive ventilation system, rolldown shutters, sliding door and solar panels",A+        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler from 2019, in ownership",169 m²,Full ownership,In residential district,"Back garden, front garden and side garden","9,06 meter deep and 7,02 meter broad",Located at the southwest accessible via the rear,Attached brick storage,Parking on private property and public parking,no
