header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Markgraaflaan 178,2553 MA Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-88045473-markgraaflaan-178/?navigateSource=resultlist,20220131_211148,"€ 719,000 kosten koper","€ 5,326    The asking price per m² (€ 719,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,"Desirable residence/villa, double house",Resale property,2020,With carpets and curtains,Hip roof covered with roof tiles,Energie Prestatie Advies,Living area135 m²External storage space10 m²,135 m²,10 m²,245 m²,495 m³,6 rooms (5 bedrooms),1 bathroom,"Bath, shower and toilet",3 stories,"Balanced ventilation system, skylight, optical fibre and solar panels",A++        What does this mean?,"Roof insulation, triple glazed, energy efficient window, insulated walls, floor insulation and completely insulated","Geothermal heating, complete floor heating, heat recovery unit and heat pump",Geothermal heating and solar collectors,245 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Back garden and front garden,"95 m² (8,72 meter deep and 9,34 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,Electricity,Parking on private property,no
