header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Mozartlaan 94,2555 KK Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42674463-mozartlaan-94/?navigateSource=resultlist,20220131_231048,"€ 225,000 kosten koper","€ 4,327    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (52 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 175.00 per month,Galleried apartment (apartment),Resale property,1966,Flat roof,Living area52 m²Exterior space attached to the building6 m²External storage space4 m²,52 m²,6 m²,4 m²,169 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,Elevator,E        What does this mean?,Partly double glazed,Communal central heating,Electrical boiler (rental),Full ownership,In residential district,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 175.00 per month),Yes,Yes,Yes,no
