header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bentinckplein 86,3039 KP Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88039330-bentinckplein-86/?navigateSource=resultlist,20220125_234038,"€ 315,000 kosten koper","€ 4,565    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 126.00 per month,Galleried apartment (apartment),Resale property,1959,Disabled access friendly and accessible for seniors,Protected townscape or village view (permit needed for alterations),Flat roof,Living area69 m²Exterior space attached to the building6 m²,69 m²,6 m²,226 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,6th floor,Elevator,E            2.02What does this mean?,Double glazing,District heating,Electrical boiler and district heating,Full ownership,In residential district,Balcony present,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 126.00 per month),Yes,Yes,Yes,no
