header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Vijzelpad 38,8051 KN Hattem        ,https://www.funda.nl/en/koop/hattem/huis-42689460-vijzelpad-38/?navigateSource=resultlist,20220129_055526,"€ 285,000 kosten koper","€ 3,065    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1974,Gable roof covered with roof tiles,Living area93 m²Other space inside the building18 m²,93 m²,18 m²,148 m²,333 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,Skylight and mechanical ventilation,C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2010, in ownership)",148 m²,Full ownership,In residential district,Back garden and front garden,"51 m² (8,5 meter deep and 6 meter broad)",Located at the north accessible via the rear,Public parking,no
