header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Neuweg 149,1214 GN Hilversum        ,https://www.funda.nl/en/koop/hilversum/appartement-42673641-neuweg-149/?navigateSource=resultlist,20220130_124541,"€ 325,000 kosten koper","€ 4,012    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 97 per month,2 weeks,Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1978,Combination roof covered with asphalt roofing and roof tiles,Living area81 m²Other space inside the building5 m²,81 m²,5 m²,312 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,1 story,1st floor,"Optical fibre, mechanical ventilation, sliding door and TV via cable",B        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2010, in ownership)",Full ownership,Alongside a quiet road and sheltered location,Back garden,Built-in,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
