header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Spreeuwenpark 95,1021 GV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42697487-spreeuwenpark-95/?navigateSource=resultlist,20220130_180820,"€ 525,000 kosten koper","€ 5,250    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 151.24 per month,Upstairs apartment (apartment),Resale property,1917,Gable roof covered with roof tiles,Living area100 m²Other space inside the building1 m²Exterior space attached to the building6 m²External storage space4 m²,100 m²,1 m²,6 m²,4 m²,336 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,2nd floor,Passive ventilation system and TV via cable,C        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2014, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 30-06-2062,"Alongside a quiet road, sheltered location, in residential district and unobstructed surrounding view",Balcony present,Built-in,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 151.24 per month),Yes,Yes,Yes,no
