header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pisuissestraat 23,2553 BA Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42545899-pisuissestraat-23/?navigateSource=resultlist,20220127_234859,"€ 239,000 kosten koper","€ 3,567    The asking price per m² (€ 239,000) is calculated by dividing the asking price of the home by the living area (67 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Available,Available in consultation,€ 140.00 per month,Apartment with shared street entrance (apartment),Resale property,1933,Combination roof covered with roof tiles,Living area67 m²Exterior space attached to the building3 m²,67 m²,3 m²,237 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,TV via cable,E        What does this mean?,Double glazing,Gas heaters,Gas water heater (rental),Municipal long-term lease,Bought off for eternity,In residential district,Balcony present,Public parking,Yes,No,No,Yes,No,Yes,no
