header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Markiezenhof 16,8226 TT Lelystad        ,https://www.funda.nl/en/koop/lelystad/huis-42548930-markiezenhof-16/?navigateSource=resultlist,20220129_190733,"€ 425,000 kosten koper","€ 3,148    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,2001,Shed roof covered with roof tiles,Living area135 m²External storage space10 m²,135 m²,10 m²,336 m²,456 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Mechanical ventilation, TV via cable and solar panels",A++        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,Central facility,336 m²,Full ownership,In residential district,Back garden and front garden,143 m² (13 meter deep and 11 meter broad),Located at the south,Detached wooden storage,Electricity,Parking place,Parking on private property and public parking,no
