header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Prinsengracht 156,1016 HA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42558607-prinsengracht-156/?navigateSource=resultlist,20220130_220721,"€ 2,795,000 kosten koper","€ 8,343    The asking price per m² (€ 2,795,000) is calculated by dividing the asking price of the home by the living area (335 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,"Property alongside canal, row house",Resale property,1710,"Protected townscape or village view (permit needed for alterations), double occupancy possible and listed building (national monument)",Hip roof covered with roof tiles,Living area335 m²Other space inside the building9 m²Exterior space attached to the building21 m²,335 m²,9 m²,21 m²,95 m²,"1,165 m³",8 rooms (4 bedrooms),3 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",5 stories,Skylight,Not required,Partly double glazed and floor insulation,CH boiler,CH boiler,Gas-fired combination boiler from 2012,95 m²,Full ownership,In center,Sun terrace,"21 m² (5,05 meter deep and 4,06 meter broad)",Located at the southwest,Roof terrace present,Built-in,Paid parking and resident's parking permits,no
