header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Dedemsvaartweg 612,2545 AS Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42653272-dedemsvaartweg-612/?navigateSource=resultlist,20220131_201043,"€ 320,000 kosten koper","€ 3,368    The asking price per m² (€ 320,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,€ 163.00 per month,Galleried apartment (apartment),Resale property,2008,Flat roof,Living area95 m²Exterior space attached to the building5 m²External storage space5 m²,95 m²,5 m²,5 m²,300 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,Elevator and mechanical ventilation,A        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2008, in ownership)",Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,Electricity,Parking place,Public parking,Yes,Yes,Yes (€ 163.00 per month),Yes,Yes,Yes,no
