header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Insulation.2,Type of parking facilities,error
Zwolseweg 229,7707 AG Balkbrug        ,https://www.funda.nl/en/koop/balkbrug/huis-42668398-zwolseweg-229/?navigateSource=resultlist,20220129_181449,"€ 595,000 kosten koper","€ 2,419    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (246 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 weeks,Under offer,Available in consultation,"Single-family home, detached residential property",Resale property,1992,Combination roof covered with roof tiles,Living area246 m²External storage space121 m²,246 m²,121 m²,"2,620 m²","1,041 m³",8 rooms (6 bedrooms),3 bathrooms and 1 separate toilet,"Bath, 3 showers and 2 toilets",2 stories and a basement,"Alarm installation, skylight, optical fibre, mechanical ventilation and solar panels",A        What does this mean?,"Roof insulation, mostly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2008, in ownership)",2.620 m²,Full ownership,Rural and unobstructed surrounding view,Surrounded by garden,Detached brick storage,"Loft, electricity and running water",Roof insulation,Carport,No insulation,Parking on private property,no
