header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Hanebalken 360,9205 CZ Drachten        ,https://www.funda.nl/en/koop/drachten/huis-42662318-hanebalken-360/?navigateSource=resultlist,20220130_123659,"€ 189,500 kosten koper","€ 2,082    The asking price per m² (€ 189,500) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1987,Gable roof covered with asphalt roofing and roof tiles,Living area91 m²Other space inside the building6 m²External storage space4 m²,91 m²,6 m²,4 m²,113 m²,337 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,2 stories and a attic,"Outdoor awning, skylight, mechanical ventilation and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2015, in ownership)",113 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"36 m² (4,75 meter deep and 7,5 meter broad)",Located at the south accessible via the rear,Attached brick storage,Electricity,Insulated walls,Public parking,no
