header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Dapperstraat 94 1,1093 BZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88028004-dapperstraat-94-1/?navigateSource=resultlist,20220130_181906,"€ 360,000 kosten koper","€ 7,826    The asking price per m² (€ 360,000) is calculated by dividing the asking price of the home by the living area (46 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 110 per month,3 weeks,Under offer,Available in consultation,€ 110.00 per month,Mezzanine (apartment),Resale property,1893,Living area46 m²Exterior space attached to the building9 m²,46 m²,9 m²,151 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,1st floor,Mechanical ventilation and passive ventilation system,C        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Remeha Avanta 28c (gas-fired combination boiler from 2011, in ownership)",Full ownership,Unobstructed surrounding view,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 110.00 per month),Yes,Yes,Yes,no
