header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Gymnastiekplein 2,2492 VZ Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42667674-gymnastiekplein-2/?navigateSource=resultlist,20220131_220321,"€ 500,000 kosten koper","€ 3,311    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (151 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,2001,Flat roof covered with asphalt roofing,Living area151 m²Exterior space attached to the building19 m²External storage space30 m²,151 m²,19 m²,30 m²,174 m²,450 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,"Bath, shower and toilet",3 stories,Mechanical ventilation and TV via cable,A        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Intergas Kombi Kompakt HR Eco 36 (gas-fired combination boiler from 2013, in ownership)",174 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden and front garden,"47 m² (8,64 meter deep and 5,43 meter broad)",Located at the northwest accessible via the rear,Roof terrace present,Detached brick storage,Electricity and heating,Public parking,no
