header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of parking facilities,error
Opzoomerlaan 120,3221 AP Hellevoetsluis        ,https://www.funda.nl/en/koop/hellevoetsluis/huis-42678125-opzoomerlaan-120/?navigateSource=resultlist,20220128_021657,"€ 609,500 kosten koper","€ 4,063    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 609,500) is calculated by dividing the asking price of the home by the living area (150 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1955,Protected townscape or village view (permit needed for alterations),Gable roof covered with other,Living area150 m²Exterior space attached to the building11 m²External storage space14 m²,150 m²,11 m²,14 m²,536 m²,583 m³,4 rooms (2 bedrooms),2 separate toilets,1 story and a attic,"Air conditioning, alarm installation, outdoor awning, skylight, rolldown shutters, flue and solar panels",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2014, in ownership)",536 m²,Full ownership,In center and unobstructed surrounding view,Surrounded by garden,Detached brick storage,Electricity,Parking on private property and public parking,no
