header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ben Brilstraat 18,1061 MH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42535300-ben-brilstraat-18/?navigateSource=resultlist,20220131_001924,"€ 625,000 kosten koper","€ 5,342    The asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 87.02 per month,Ground-floor + upstairs apartment (apartment),Resale property,2013,Gable roof covered with asphalt roofing,Living area117 m²Exterior space attached to the building16 m²External storage space13 m²,117 m²,16 m²,13 m²,442 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,4 stories,Ground floor,"Mechanical ventilation, TV via cable and solar panels",Not available,Completely insulated,District heating,District heating,Municipal long-term lease,Paid until 31-05-2060,Municipal long-term lease,Paid until 31-05-2060,"Alongside a quiet road, sheltered location, in residential district and unobstructed surrounding view",Roof terrace present,Underground parking and parking place,Parking garage,Yes,Yes,Yes (€ 87.02 per month),Yes,Yes,Yes,no
