header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,error
Bouwnummer (Bouwnr. 140),7524 NB Enschede        ,https://www.funda.nl/en/koop/enschede/bouwgrond-41367699-bouwnummer-bouwnr-140/?navigateSource=resultlist,20220127_233738,"€ 404,000 kosten koper",6+ months,Sold under reservation,Available in consultation,Building plot,"1,391 m²",no
