header_title,header_subtitle,ad_link,ad_download_date_time,Aangeboden sinds,Verkoopdatum,Looptijd,error
Statenweg 15 a,3039 HB Rotterdam        Blijdorp,https://www.funda.nl/en/koop/rotterdam/appartement-88905057-statenweg-15-a/?navigateSource=resultlist,20220126_005229,7 december 2021,16 december 2021,9 dagen,no
