header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Dokter Schepelstraat 4,6271 GE Gulpen        ,https://www.funda.nl/en/koop/gulpen/huis-88043018-dokter-schepelstraat-4/?navigateSource=resultlist,20220129_200256,"€ 275,000 kosten koper","€ 3,056    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,"Single-family home, row house (drive-in residential property)",Resale property,1991,Flat roof covered with asphalt roofing,Living area90 m²Other space inside the building31 m²External storage space5 m²,90 m²,31 m²,5 m²,115 m²,391 m³,6 rooms (3 bedrooms),1 separate toilet,2 stories and a basement,Rolldown shutters and TV via cable,C        What does this mean?,CH boiler,CH boiler,"Nefit Trendline (gas-fired combination boiler from 2019, in ownership)",115 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,40 m² (8 meter deep and 5 meter broad),Located at the northwest,Detached brick storage,Built-in,1 car,"Electrical door, electricity and running water",Parking on private property and resident's parking permits,no
