header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Legerland 37,1541 ND Koog aan de Zaan        ,https://www.funda.nl/en/koop/koog-aan-de-zaan/huis-42544388-legerland-37/?navigateSource=resultlist,20220130_150956,"€ 400,000 kosten koper","€ 3,738    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (107 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1978,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area107 m²External storage space7 m²,107 m²,7 m²,140 m²,342 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,3 stories,"Skylight, mechanical ventilation and passive ventilation system",C        What does this mean?,"Roof insulation, mostly double glazed and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2009, in ownership)",140 m²,Full ownership,Back garden and front garden,"60 m² (10,4 meter deep and 5,8 meter broad)",Located at the east accessible via the rear,Attached brick storage,Electricity,Parking on private property and public parking,no
