header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Mariënhoven 14,6721 SV Bennekom        ,https://www.funda.nl/en/koop/bennekom/appartement-42683370-marienhoven-14/?navigateSource=resultlist,20220129_165049,"€ 149,000 kosten koper","€ 3,821    The asking price per m² (€ 149,000) is calculated by dividing the asking price of the home by the living area (39 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 67 per month,"January 27, 2022",Available,Available immediately,€ 67.00 per month,Ground-floor apartment (apartment),Resale property,1973,Gable roof covered with roof tiles,Living area39 m²Exterior space attached to the building6 m²,39 m²,6 m²,88 m³,1 room (1 bedroom),1 bathroom,Bath and toilet,2 stories,Ground floor,TV via cable,D        What does this mean?,Double glazing,Communal central heating,Electrical boiler,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Balcony present,Built-in,Electricity,Parking on private property and public parking,Yes,Yes,Yes (€ 67.00 per month),Yes,Yes,Yes,no
