header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Type of parking facilities,error
Apollo 26,3769 TD Soesterberg        ,https://www.funda.nl/en/koop/soesterberg/huis-42669417-apollo-26/?navigateSource=resultlist,20220129_161919,"€ 325,000 kosten koper","€ 3,533    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1971-1980,Gable roof covered with roof tiles,Living area92 m²Exterior space attached to the building21 m²External storage space4 m²,92 m²,21 m²,4 m²,145 m²,330 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,"Mechanical ventilation, passive ventilation system and sliding door",C            1.53What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2012, in ownership)",145 m²,Full ownership,"Alongside a quiet road, sheltered location, In wooded surroundings and in residential district",Back garden and front garden,"51 m² (8,5 meter deep and 6 meter broad)",Located at the southwest accessible via the rear,Attached brick storage,Carport,Public parking,no
