header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Brouwersgracht 31,2512 EP Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42682591-brouwersgracht-31/?navigateSource=resultlist,20220131_210138,"€ 950,000 kosten koper","€ 3,430    The asking price per m² (€ 950,000) is calculated by dividing the asking price of the home by the living area (277 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,Upstairs apartment (apartment),Resale property,1904,Protected townscape or village view (permit needed for alterations),Combination roof,Energie Prestatie Advies,Living area277 m²Exterior space attached to the building14 m²,277 m²,14 m²,980 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath,3 stories,1st floor,TV via cable,D        What does this mean?,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2010, in ownership)",Municipal long-term lease,Bought off for eternity,In center and in residential district,Roof terrace present,"Paid parking, public parking and resident's parking permits",Yes,No,No,No,No,No,no
