header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Prinses Beatrixstraat 25,2411 TH Bodegraven        ,https://www.funda.nl/en/koop/bodegraven/huis-42664321-prinses-beatrixstraat-25/?navigateSource=resultlist,20220128_075041,"€ 260,000 kosten koper","€ 3,421    The asking price per m² (€ 260,000) is calculated by dividing the asking price of the home by the living area (76 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1952,Gable roof covered with roof tiles,Living area76 m²External storage space9 m²,76 m²,9 m²,118 m²,293 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,2 stories and a attic,Passive ventilation system and TV via cable,E        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2018, in ownership)",118 m²,Full ownership,"Alongside a quiet road, sheltered location, in residential district and unobstructed surrounding view",Back garden,"62 m² (10,65 meter deep and 5,79 meter broad)",Located at the west accessible via the rear,Detached brick storage,Loft and electricity,No insulation,Public parking,no
