header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lijsterbesstraat 149,2563 KT Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42687030-lijsterbesstraat-149/?navigateSource=resultlist,20220131_192341,"€ 375,000 kosten koper","€ 3,538    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,€ 30.00 per month,Residential property with shared street entrance (apartment with open entrance to street),Resale property,1921,Flat roof,Living area106 m²Exterior space attached to the building2 m²,106 m²,2 m²,401 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Bosch (gas-fired combination boiler from 2012, in ownership)",Municipal ownership encumbered with long-term leaset,€ 69 per year,In residential district,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 30.00 per month),Yes,No,Yes,no
