header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Admiraal De Ruijterweg 393 -3,1055 MC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42548064-admiraal-de-ruijterweg-393-3/?navigateSource=resultlist,20220130_224521,"€ 750,000 kosten koper","€ 5,435    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Under offer,Available in consultation,€ 130.00 per month,Upstairs apartment (apartment),Resale property,1912,Combination roof covered with asphalt roofing and roof tiles,Living area138 m²Exterior space attached to the building6 m²,138 m²,6 m²,456 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories,3rd floor,TV via cable,B            1.20What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Public parking,Yes,Yes,Yes (€ 130.00 per month),Yes,Yes,Yes,no
