header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Soerenseweg 125 -74,7313 EK Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/appartement-42675510-soerenseweg-125-74/?navigateSource=resultlist,20220129_042650,"€ 239,000 kosten koper","€ 2,490    The asking price per m² (€ 239,000) is calculated by dividing the asking price of the home by the living area (96 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 507.00 per month,Apartment with shared street entrance (apartment),Resale property,1960,Flat roof covered with asphalt roofing,Living area96 m²Exterior space attached to the building7 m²External storage space6 m²,96 m²,7 m²,6 m²,260 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,10 stories,7th floor,Outdoor awning and TV via cable,D        What does this mean?,Triple glazed,Communal central heating,Electrical boiler,Full ownership,Full ownership,Full ownership,On the edge of a forest,Balcony present,Storage box,Not yet present but possible,Parking on private property,Yes,Yes,Yes (€ 507.00 per month),Yes,Yes,Yes,no
