header_title,header_subtitle,ad_link,ad_download_date_time,Aangeboden sinds,Verkoopdatum,Looptijd,error
Koekkoekplein 14,3055 ZT Rotterdam        Molenlaankwartier,https://www.funda.nl/en/koop/rotterdam/huis-42545551-koekkoekplein-14/?navigateSource=resultlist,20220126_175956,2 december 2021,25 januari 2022,7 weken,no
