header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Ansfriduslaan 37,3833 BG Leusden        ,https://www.funda.nl/en/koop/leusden/huis-42539539-ansfriduslaan-37/?navigateSource=resultlist,20220129_051324,"€ 425,000 kosten koper","€ 5,743    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available immediately,"Single-family home, double house",Resale property,1958,Gable roof covered with roof tiles,Living area74 m²External storage space10 m²,74 m²,10 m²,253 m²,275 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,2 stories and a loft,Outdoor awning,F        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas ( combination boiler from 2018, in ownership)",253 m²,Full ownership,In center and in residential district,Back garden,112 m² (16 meter deep and 7 meter broad),Located at the east,Attached brick garage,1 car,Electricity,Parking on private property,no
