header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Velderwoude 86,5221 PD Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-88900785-velderwoude-86/?navigateSource=resultlist,20220201_113856,"€ 435,000 kosten koper","€ 2,788    The asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (156 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,2001,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area156 m²Exterior space attached to the building59 m²,156 m²,59 m²,71 m²,536 m³,6 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",4 stories,"Outdoor awning, mechanical ventilation, passive ventilation system, sliding door and TV via cable",A        What does this mean?,"Roof insulation, double glazing, draft protection, insulated walls, floor insulation and completely insulated",CH boiler and complete floor heating,CH boiler,Hr  Combi (gas-fired combination boiler from 2010),71 m²,Full ownership,On the edge of a forest and unobstructed surrounding view,"Roof terrace present, balcony present and french balcony present",Storage box,Electricity,Underground parking,"Parking on gated property, parking on private property, public parking and parking garage",no
