header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Willem Eggertstraat 3,1441 CH Purmerend        ,https://www.funda.nl/en/koop/purmerend/appartement-42547086-willem-eggertstraat-3/?navigateSource=resultlist,20220127_234817,"€ 350,000 kosten koper","€ 3,608    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 359,000 kosten koper",7 weeks,Available,Available in consultation,€ 200.00 per month,Maisonnette (apartment),Resale property,1955,Hip roof covered with roof tiles,Living area97 m²Exterior space attached to the building2 m²,97 m²,2 m²,325 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,3 stories,2nd floor,TV via cable,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2014, in ownership)",In center,Balcony present,Resident's parking permits,Yes,Yes,Yes (€ 200.00 per month),Yes,Yes,Yes,no
