header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ubbergseveldweg 107 g,6522 HE Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/appartement-42678157-ubbergseveldweg-107-g/?navigateSource=resultlist,20220129_001334,"€ 675,000 kosten koper","€ 5,192    The asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 220 per month,2 weeks,Available,Available in consultation,€ 220.00 per month,Galleried apartment (apartment),Resale property,2010,Flat roof covered with asphalt roofing,Living area130 m²Exterior space attached to the building11 m²External storage space18 m²,130 m²,11 m²,18 m²,444 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,3rd floor,"Balanced ventilation system, optical fibre, elevator and TV via cable",A        What does this mean?,Completely insulated,CH boiler and heat recovery unit,CH boiler,"Intergas Kombi Kompakt HR 36/30 (gas-fired combination boiler from 2009, in ownership)",Full ownership,Full ownership,"On the edge of a forest, alongside a quiet road, in residential district and unobstructed surrounding view",Built-in,Underground parking,Parking garage,Yes,Yes,Yes (€ 220.00 per month),Yes,Yes,Yes,no
