header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gordelweg 224 3L,3039 GB Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88011992-gordelweg-224-3l/?navigateSource=resultlist,20220126_172003,"€ 350,000 kosten koper","€ 3,684    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 167.00 per month,Maisonnette (apartment),Resale property,1937,Flat roof covered with asphalt roofing,Living area95 m²Exterior space attached to the building34 m²,95 m²,34 m²,317 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 showers,2 stories,4th floor,Not available,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2012, in ownership",Full ownership,In residential district,Roof terrace present and balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 167.00 per month),Yes,Yes,Yes,no
