header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pijnackerstraat 14 -hs,1072 JT Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42696443-pijnackerstraat-14-hs/?navigateSource=resultlist,20220130_234350,"€ 450,000 kosten koper","€ 8,333    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (54 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 29, 2022",Available,Available in consultation,€ 69.92 per month,Ground-floor apartment,Resale property,1925,Partly furnished with carpets and curtains,Flat roof,Living area54 m²Exterior space attached to the building4 m²,54 m²,4 m²,224 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,4 stories,Ground floor,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2001, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-12-2046),"€ 3.263,26 per year",Alongside a quiet road and in residential district,Back garden,48 m² (12 meter deep and 6 meter broad),Located at the southwest,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 69.92 per month),Yes,No,Yes,no
