header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Stekkenberg 44,6561 XL Groesbeek        ,https://www.funda.nl/en/koop/groesbeek/huis-88992365-stekkenberg-44/?navigateSource=resultlist,20220129_075019,"€ 480,000 kosten koper","€ 3,967    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 480,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1982,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area121 m²Other space inside the building58 m²Exterior space attached to the building30 m²External storage space19 m²,121 m²,58 m²,30 m²,19 m²,455 m²,520 m³,4 rooms (3 bedrooms),1 bathroom,"Bath, shower and toilet","2 stories, a/an loft and a basement",Solar panels,C        What does this mean?,"Roof insulation, double glazing, energy efficient window and insulated walls",CH boiler and partial floor heating,CH boiler,"Nefit Ecomline HR (gas-fired combination boiler from 2005, in ownership)",455 m²,"Alongside a quiet road, In wooded surroundings and in residential district",Back garden,Detached brick garage,1 car,Electricity,Parking on private property,no
