header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Vuurdoornstraat 208,8171 XD Vaassen        ,https://www.funda.nl/en/koop/vaassen/huis-88047852-vuurdoornstraat-208/?navigateSource=resultlist,20220128_142601,"€ 345,000 kosten koper","€ 2,029    The asking price per m² (€ 345,000) is calculated by dividing the asking price of the home by the living area (170 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,"Single-family home, corner house (split-level residence)",Resale property,1974,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area170 m²Exterior space attached to the building9 m²External storage space12 m²,170 m²,9 m²,12 m²,121 m²,590 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Toilet,4 stories,"Optical fibre, TV via cable and solar panels",A        What does this mean?,Double glazing,CH boiler and wood heater,CH boiler,"Remeha Tzerra (gas-fired combination boiler from 2018, in ownership)",121 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,50 m² (10 meter deep and 5 meter broad),Located at the southwest accessible via the rear,Balcony present,Detached wooden storage,Electricity,Public parking,no
