header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Original asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Ambachtsweg,7471 NM Goor        ,https://www.funda.nl/en/koop/goor/bouwgrond-47323420-ambachtsweg/?navigateSource=resultlist,20220129_060227,"€ 124,800 vrij op naam","€ 83,200 vrij op naam",6+ months,Under option,Available in consultation,Building plot,960 m²,960 m² (part of parcel),Full ownership,Alongside a quiet road,no
