header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Javastraat 145,5215 BK Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42662184-javastraat-145/?navigateSource=resultlist,20220201_111850,"€ 365,000 kosten koper","€ 4,148    The asking price per m² (€ 365,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 123.00 per month,Apartment with shared street entrance (apartment),Resale property,2007,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area88 m²Exterior space attached to the building9 m²External storage space7 m²,88 m²,9 m²,7 m²,294 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,1st floor,"Elevator, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2020, in ownership)",Full ownership,Full ownership,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Built-in,Electricity,Parking on gated property,Yes,Yes,Yes (€ 123.00 per month),Yes,Yes,Yes,no
