header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Insulation.2,Type of parking facilities,error
Pottenbakkerstraat 45,8043 BN Zwolle        ,https://www.funda.nl/en/koop/zwolle/huis-42678716-pottenbakkerstraat-45/?navigateSource=resultlist,20220129_204815,"€ 385,000 kosten koper","€ 2,655    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (145 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, row house (split-level residence)",Resale property,1997,Partly furnished with carpets and curtains,Shed roof covered with roof tiles,Living area145 m²External storage space10 m²,145 m²,10 m²,158 m²,483 m³,6 rooms (5 bedrooms),1 bathroom,Shower and toilet,3 stories,"Air conditioning, outdoor awning, optical fibre, mechanical ventilation, rolldown shutters and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha Avanta 28 C (gas-fired combination boiler from 2013, in ownership)",158 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden and front garden,90 m² (15 meter deep and 6 meter broad),Located at the north accessible via the rear,Detached wooden storage,Electricity,No insulation,Carport,No insulation,Parking on private property and public parking,no
